,fluxes,reduced_costs
DDPA_num2,0.0,-50.11936987979119
DDPA_num3,0.13257392181732228,-50.205114764780184
PGMT_num2,0.0,142.05518374220816
PGMT_num3,0.0,144.24119031129203
KG6PDC_num2,0.0,-96.57096298778421
MALS_num2,0.0,-43.52340021295282
X5PL3E_num2,0.0,353.6474134066952
ADPRDP_num2,0.0,63055.57961126129
DKGLCNR1_num2,0.0,-258.26950487136037
FMNRx2_num2,0.0,-54.413643418991285
FMNRx2_num3,0.0,2444.8907657589825
ACPS1_num2,0.0,-90.18618328058531
FCLPA_num2,0.0,170.84544701903013
ACCOAL_num2,0.0,-377.85893372579267
NTPP3_num2,0.0,-25.73597749266311
NTPP3_num3,0.0,-28.02732142640094
NTPP6_num2,0.0,967.3257881311888
NTPP7_num2,0.0,1320.1841792975852
NTPP7_num3,0.0,1156.4866798858407
NTPP8_num2,0.0,1038.86178341306
CYANST_num2,0.0,-8.377643034470594
CYANST_num3,0.0,-6.623381461452539
HPYRRx_num2,0.0,1231.220860075142
GLUN_num2,0.0,1222.5646212815952
CYSS_num2,0.0,-115.6130865910277
PAPSR_num2,0.08608770310374071,-182.06007938044883
ASPK_num2,0.0,20.516444828625936
ASPK_num3,0.3718827926206136,-15.46147888332598
OCBT_num2,0.10289254926201366,-213.07261058572922
PHETA1_num2,0.0,540.5127530552741
PHETA1_num3,0.0,603.5690235982049
ACOTA_num2,0.0,667.0023415175724
ACOTA_num3,0.0,667.9910156091169
ACOTA_num4,0.0,459.7233150493687
CYTDH_num2,0.0,258.80756281615095
CYTDH_num3,0.0,-118.71192875288716
NTP3_num2,0.0,493.79469657201116
NTP3_num3,0.0,490.12064099638155
NTP3_num4,0.0,502.55374076849694
NTP3_num5,0.0,475.71329052182955
NTP3_num6,0.0,491.71629719591147
NTP3_num7,0.0,534.6913473732475
NADH5_num2,0.0,199.4738179921206
NADH5_num3,0.0,167.3175393128932
NADH5_num4,0.0,364.51602025195643
SPODM_num2,0.0,-88.3147501460274
NTPP4_num2,0.0,1218.1833031390906
CAT_num2,0.0,-56.95527850160988
GLCRD_num2,0.0,1586.0923777642283
26DAHtex_num2,0.0,-2.0
26DAHtex_num3,0.0,-2.0
26DAHtex_num4,0.0,-2.0
HCINNMtex_num2,0.0,-2.0
HCINNMtex_num3,0.0,-2.0
HCINNMtex_num4,0.0,-2.0
HPPPNtex_num2,0.0,2.0
HPPPNtex_num3,0.0,2.0
HPPPNtex_num4,0.0,2.0
ACtex_num2,0.0,2.0
ACtex_num3,0.0,2.0
ACtex_num4,0.0,2.0
ACALDtex_num2,0.0,-2.0
ACALDtex_num3,0.0,-2.0
ACALDtex_num4,0.0,-2.0
CHRPL_num2,0.0,2311.4399851271364
ACMANAtex_num2,0.0,-2.0
ACMANAtex_num3,0.0,-2.0
ACMANAtex_num4,0.0,-2.0
ACMUMtex_num2,0.0,-2.0
ACMUMtex_num3,0.0,-2.0
ACMUMtex_num4,0.0,-2.0
ACACT7r_num2,0.0,-11669.403468048316
GLUDC_num2,0.0,-439.8460834535308
ACACT2r_num2,0.0,-23.9907828415744
ACACT3r_num2,0.0,-13020.485852215323
ACACT4r_num2,0.0,-19732.131186813
SUCCt2_2pp_num2,0.0,77.776143607054
SUCFUMtpp_num2,0.0,0.0
SUCFUMtpp_num3,0.0,0.0
HSDy_num2,0.0,494.02704913450543
CYSTL_num2,0.05353861885874467,-457.13639160327324
SSALy_num2,0.0,20.746525344653378
SULabcpp_num2,0.0,133.40515830660655
SULabcpp_num3,0.0,133.40515830660655
TSULabcpp_num2,0.0,-2.000000000000057
AB6PGH_num2,0.0,104.0665117971055
AB6PGH_num3,0.0,101.12855860330248
THMDt2pp_copy1_num2,0.0,-2.000000000000057
GLUtex_num2,0.0,-2.0
GLUtex_num3,0.0,-2.0
GLUtex_num4,0.0,-2.0
Kt2pp_num2,0.0,-2.0
Kt2pp_num3,0.0,-2.0
Kt2pp_num4,0.0,-2.0
GLYtex_num2,0.0,2.0
GLYtex_num3,0.0,2.0
GLYtex_num4,0.0,2.0
GLYALDtex_num2,0.0,-2.0
GLYALDtex_num3,0.0,-2.0
GLYALDtex_num4,0.0,-2.0
GLYBtex_num2,0.0,0.0
GLYBtex_num3,0.0,0.0
GLYBtex_num4,0.0,0.0
GLYCtex_num2,0.0,2.0
GLYCtex_num3,0.0,2.0
GLYCtex_num4,0.0,2.0
GLYC3Ptex_num2,0.0,-2.0
GLYC3Ptex_num3,0.0,-2.0
GLYC3Ptex_num4,0.0,-2.0
GLYCLTtex_num2,0.0,2.0
GLYCLTtex_num3,0.0,2.0
GLYCLTtex_num4,0.0,2.0
GTPtex_num2,0.0,2.0
GTPtex_num3,0.0,2.0
GTPtex_num4,0.0,2.0
Htex_num2,0.0,2.0
Htex_num3,0.0,2.0
Htex_num4,0.0,2.0
H2tex_num2,0.0,-2.0
H2tex_num3,0.0,-2.0
H2tex_num4,0.0,-2.0
H2Otex_num2,0.0,2.0
H2Otex_num3,0.0,2.0
H2Otex_num4,0.0,2.0
H2Otex_num5,0.0,2.0
H2Otex_num6,0.0,2.0
H2Otex_num7,0.0,2.0
H2Otex_num8,0.0,2.0
FACOAL160t2pp_num2,0.0,140.6137947702441
FACOAL180t2pp_num2,0.0,11.860047390953241
NO3R2pp_num2,0.0,-3.5482888077646493
TMAOR1pp_num2,0.0,386.40356445222704
TMAOR2pp_num2,0.0,469.72050627029967
DAPtex_num2,0.0,-2.0
DAPtex_num3,0.0,-2.0
DAPtex_num4,0.0,-2.0
TRPt2rpp_num2,0.0,-2.000000000000057
TRPt2rpp_num3,0.0,-2.000000000000057
TYRt2rpp_num2,0.0,-2.000000000000057
URIt2pp_copy1_num2,0.0,-2.000000000000057
12PPDStex_num2,0.0,2.0
12PPDStex_num3,0.0,2.0
12PPDStex_num4,0.0,2.0
DDGLCNtex_num2,0.0,-2.0
DDGLCNtex_num3,0.0,-2.0
DDGLCNtex_num4,0.0,-2.0
GALURtex_num2,0.0,-2.0
GALURtex_num3,0.0,-2.0
GALURtex_num4,0.0,-2.0
GALtex_num2,0.0,2.0
GALtex_num3,0.0,2.0
GALtex_num4,0.0,2.0
ACGAptspp_num2,0.0,-1.9999999999991616
GALCTtex_num2,0.0,2.0
GALCTtex_num3,0.0,2.0
GALCTtex_num4,0.0,2.0
GALCTNtex_num2,0.0,0.0
GALCTNtex_num3,0.0,0.0
GALCTNtex_num4,0.0,0.0
GALTtex_num2,0.0,2.0
GALTtex_num3,0.0,2.0
GALTtex_num4,0.0,2.0
TKT2_num2,0.6790861174997169,-21.735979695047405
UDCPDP_num2,0.009666178121425988,-131.91598243563172
UDCPDP_num3,0.0,-89.2254743716324
GAMtex_num2,0.0,-2.0
GAMtex_num3,0.0,-2.0
GAMtex_num4,0.0,-2.0
GBBTNtex_num2,0.0,0.0
GBBTNtex_num3,0.0,0.0
GBBTNtex_num4,0.0,0.0
ATPS4rpp_num2,27.518736906624678,-8.870471448012808
INDOLEtex_num2,0.0,2.0
INDOLEtex_num3,0.0,2.0
INDOLEtex_num4,0.0,2.0
L_LACtex_num2,0.0,-2.0
L_LACtex_num3,0.0,-2.0
L_LACtex_num4,0.0,-2.0
ADEt2rpp_num2,0.0,1.9999999999999432
ADEt2rpp_num3,0.0,1.9999999999999432
ARGabcpp_num2,0.0,129.40515830660655
ARGabcpp_num3,0.0,129.40515830660655
ADNt2pp_copy1_num2,0.0,-2.000000000000057
ECOAH8_num2,0.0,1291.1687954812078
GLCDpp_num2,0.0,-45.76903569034995
GUAtpp_num2,0.0,-2.0
HYD2pp_num2,0.0,173.29438165138072
HYXNtpp_num2,0.0,2.0
ASPt2_3pp_num2,0.0,117.664215410581
HIStex_num2,0.0,-2.0
HIStex_num3,0.0,-2.0
HIStex_num4,0.0,-2.0
HXAtex_num2,0.0,-2.0
HXAtex_num3,0.0,-2.0
HXAtex_num4,0.0,-2.0
HACD1_num2,0.0,-176.01942551444787
HYXNtex_num2,0.0,2.0
HYXNtex_num3,0.0,2.0
HYXNtex_num4,0.0,2.0
IDONtex_num2,0.0,2.0
IDONtex_num3,0.0,2.0
IDONtex_num4,0.0,2.0
ILEtex_num2,0.0,-2.0
ILEtex_num3,0.0,-2.0
ILEtex_num4,0.0,-2.0
INSTtex_num2,0.0,-2.0
INSTtex_num3,0.0,-2.0
INSTtex_num4,0.0,-2.0
Ktex_num2,0.0,-2.0
Ktex_num3,0.0,-2.0
Ktex_num4,0.0,-2.0
GLCRtex_num2,0.0,0.0
GLCRtex_num3,0.0,0.0
GLCRtex_num4,0.0,0.0
GLCNtex_num2,0.0,2.0
GLCNtex_num3,0.0,2.0
GLCNtex_num4,0.0,2.0
GLCURtex_num2,0.0,-2.0
GLCURtex_num3,0.0,-2.0
GLCURtex_num4,0.0,-2.0
GLNtex_num2,0.0,-2.0
GLNtex_num3,0.0,-2.0
GLNtex_num4,0.0,-2.0
O2tex_num2,0.0,-2.0
O2tex_num3,0.0,-2.0
O2tex_num4,0.0,-2.0
HACD2_num2,0.0,-174.88475337525867
OCTAtex_num2,0.0,-2.0
OCTAtex_num3,0.0,-2.0
OCTAtex_num4,0.0,-2.0
D_LACtex_num2,0.0,2.0
D_LACtex_num3,0.0,2.0
D_LACtex_num4,0.0,2.0
NTD8pp_num2,0.0,-337.7254399851954
ORNtex_num2,0.0,-2.0
ORNtex_num3,0.0,-2.0
ORNtex_num4,0.0,-2.0
FRULYStex_num2,0.0,-2.0
FRULYStex_num3,0.0,-2.0
FRULYStex_num4,0.0,-2.0
ECOAH5_num2,0.0,744.7024423623225
DURIt2pp_num2,0.0,-2.000000000000057
GALCTt2rpp_num2,0.0,2.0
ASPtex_num2,0.0,-2.0
ASPtex_num3,0.0,-2.0
ASPtex_num4,0.0,-2.0
FUMt2_3pp_num2,0.0,117.664215410581
FUMt2_3pp_num3,0.0,117.664215410581
PHEtex_num2,0.0,-2.0
PHEtex_num3,0.0,-2.0
PHEtex_num4,0.0,-2.0
PItex_num2,0.0,-2.0
PItex_num3,0.0,-2.0
PItex_num4,0.0,-2.0
CYTBDpp_num2,0.0,252.10524429933605
CYTDt2pp_copy1_num2,0.0,-2.0
DADNt2pp_num2,0.0,-1.9999999999982379
DCYTt2pp_num2,0.0,-2.000000000000057
RMNtex_num2,0.0,2.0
RMNtex_num3,0.0,2.0
RMNtex_num4,0.0,2.0
METS_num2,0.05369445763081884,-6645.51654877541
LCTStex_num2,0.0,-2.0
LCTStex_num3,0.0,-2.0
LCTStex_num4,0.0,-2.0
LEUtex_num2,0.0,-2.0
LEUtex_num3,0.0,-2.0
LEUtex_num4,0.0,-2.0
LYStex_num2,0.0,-2.0
LYStex_num3,0.0,-2.0
LYStex_num4,0.0,-2.0
LYXtex_num2,0.0,-2.0
LYXtex_num3,0.0,-2.0
LYXtex_num4,0.0,-2.0
MANtex_num2,0.0,-2.0
MANtex_num3,0.0,-2.0
MANtex_num4,0.0,-2.0
MAN6Ptex_num2,0.0,-2.0
MAN6Ptex_num3,0.0,-2.0
MAN6Ptex_num4,0.0,-2.0
BUTSO3abcpp_num2,0.0,-2.000000000000057
MELIBtex_num2,0.0,-2.0
MELIBtex_num3,0.0,-2.0
MELIBtex_num4,0.0,-2.0
DMSOtex_num2,0.0,0.0
DMSOtex_num3,0.0,0.0
DMSOtex_num4,0.0,0.0
FRUtex_num2,0.0,-2.0
FRUtex_num3,0.0,-2.0
FRUtex_num4,0.0,-2.0
FUCtex_num2,0.0,-2.0
FUCtex_num3,0.0,-2.0
FUCtex_num4,0.0,-2.0
FUMtex_num2,0.0,2.0
FUMtex_num3,0.0,2.0
FUMtex_num4,0.0,2.0
ACACT5r_num2,0.0,85.18366979213897
FE2tex_num2,0.0,-2.0
FE2tex_num3,0.0,-2.0
FE2tex_num4,0.0,-2.0
NMNtex_num2,0.0,-2.0
NMNtex_num3,0.0,-2.0
NMNtex_num4,0.0,-2.0
NO2tex_num2,0.0,-2.0
NO2tex_num3,0.0,-2.0
NO2tex_num4,0.0,-2.0
TRSARr_num2,0.0,-51.42059393967335
23CAMPtex_num2,0.0,-2.0
23CAMPtex_num3,0.0,-2.0
23CAMPtex_num4,0.0,-2.0
23CCMPtex_num2,0.0,-2.0
23CCMPtex_num3,0.0,-2.0
23CCMPtex_num4,0.0,-2.0
23CUMPtex_num2,0.0,-2.0
23CUMPtex_num3,0.0,-2.0
23CUMPtex_num4,0.0,-2.0
23CGMPtex_num2,0.0,-2.0
23CGMPtex_num3,0.0,-2.0
23CGMPtex_num4,0.0,-2.0
3AMPtex_num2,0.0,-2.0
3AMPtex_num3,0.0,-2.0
3AMPtex_num4,0.0,-2.0
3CMPtex_num2,0.0,-2.0
3CMPtex_num3,0.0,-2.0
3CMPtex_num4,0.0,-2.0
GDPtex_num2,0.0,-2.0
GDPtex_num3,0.0,-2.0
GDPtex_num4,0.0,-2.0
TMAtex_num2,0.0,-2.0
TMAtex_num3,0.0,-2.0
TMAtex_num4,0.0,-2.0
TMAOtex_num2,0.0,-2.0
TMAOtex_num3,0.0,-2.0
TMAOtex_num4,0.0,-2.0
TREtex_num2,0.0,2.0
TREtex_num3,0.0,2.0
TREtex_num4,0.0,2.0
L_LACD3_num2,0.0,158.41893749584875
L_LACD2_num2,0.0,-41.99308628472839
ACACT6r_num2,0.0,-7701.076064902241
TRPtex_num2,0.0,-2.0
TRPtex_num3,0.0,-2.0
TRPtex_num4,0.0,-2.0
PTRCt2pp_num2,0.0,-2.000000000000057
PTRCt2pp_num3,0.0,-2.000000000000057
PNTOtex_num2,0.0,-2.0
PNTOtex_num3,0.0,-2.0
PNTOtex_num4,0.0,-2.0
TSULtex_num2,0.0,0.0
TSULtex_num3,0.0,0.0
TSULtex_num4,0.0,0.0
TYRtex_num2,0.0,-2.0
TYRtex_num3,0.0,-2.0
TYRtex_num4,0.0,-2.0
URAtex_num2,0.0,-2.0
URAtex_num3,0.0,-2.0
URAtex_num4,0.0,-2.0
UREAtex_num2,0.0,2.0
UREAtex_num3,0.0,2.0
UREAtex_num4,0.0,2.0
ETHSO3tex_num2,0.0,-2.0
ETHSO3tex_num3,0.0,-2.0
ETHSO3tex_num4,0.0,-2.0
BUTSO3tex_num2,0.0,-2.0
BUTSO3tex_num3,0.0,-2.0
BUTSO3tex_num4,0.0,-2.0
LIPOtex_num2,0.0,0.0
LIPOtex_num3,0.0,0.0
LIPOtex_num4,0.0,0.0
VALtex_num2,0.0,-2.0
VALtex_num3,0.0,-2.0
VALtex_num4,0.0,-2.0
XANtex_num2,0.0,-2.0
XANtex_num3,0.0,-2.0
XANtex_num4,0.0,-2.0
XYLtex_num2,0.0,-2.0
XYLtex_num3,0.0,-2.0
XYLtex_num4,0.0,-2.0
PPPNtex_num2,0.0,-2.0
PPPNtex_num3,0.0,-2.0
PPPNtex_num4,0.0,-2.0
ABUTtex_num2,0.0,2.0
ABUTtex_num3,0.0,2.0
ABUTtex_num4,0.0,2.0
FORtppi_num2,0.0,41.888071803527
PPTtex_num2,0.0,-2.0
PPTtex_num3,0.0,-2.0
PPTtex_num4,0.0,-2.0
GALBDtex_num2,0.0,-2.0
GALBDtex_num3,0.0,-2.0
GALBDtex_num4,0.0,-2.0
PTRCtex_num2,0.0,-2.0
PTRCtex_num3,0.0,-2.0
PTRCtex_num4,0.0,-2.0
UDCPDPpp_num2,0.0,-63.936528388934676
UDCPDPpp_num3,0.0,-89.93739341484616
PYRtex_num2,0.0,2.0
PYRtex_num3,0.0,2.0
PYRtex_num4,0.0,2.0
SULFACtex_num2,0.0,-2.0
SULFACtex_num3,0.0,-2.0
SULFACtex_num4,0.0,-2.0
DSERtex_num2,0.0,-2.0
DSERtex_num3,0.0,-2.0
DSERtex_num4,0.0,-2.0
SERtex_num2,0.0,-2.0
SERtex_num3,0.0,-2.0
SERtex_num4,0.0,-2.0
NOtex_num2,0.0,-2.0
NOtex_num3,0.0,-2.0
NOtex_num4,0.0,-2.0
N2Otex_num2,0.0,0.0
N2Otex_num3,0.0,0.0
N2Otex_num4,0.0,0.0
PEAMNtex_num2,0.0,-2.0
PEAMNtex_num3,0.0,-2.0
PEAMNtex_num4,0.0,-2.0
PACALDtex_num2,0.0,-2.0
PACALDtex_num3,0.0,-2.0
PACALDtex_num4,0.0,-2.0
RNDR3b_num2,0.0,155.66047026305796
RNDR3b_num3,0.0,153.21665148144075
RNDR3b_num4,0.0,227.4151683803675
RNDR4b_num2,0.0,-124.20093775247642
RNDR4b_num3,0.009101958281460787,-124.4768587362214
RNDR4b_num4,0.0,-116.80878575593215
ACGAL1Ptex_num2,0.0,-2.0
ACGAL1Ptex_num3,0.0,-2.0
ACGAL1Ptex_num4,0.0,-2.0
ACGALtex_num2,0.0,2.0
ACGALtex_num3,0.0,2.0
ACGALtex_num4,0.0,2.0
GLCUR1Ptex_num2,0.0,2.0
GLCUR1Ptex_num3,0.0,2.0
GLCUR1Ptex_num4,0.0,2.0
UDPGLCURtex_num2,0.0,-2.0
UDPGLCURtex_num3,0.0,-2.0
UDPGLCURtex_num4,0.0,-2.0
FEROpp_num2,0.0,4093.3295716109815
ISETACabcpp_num2,0.0,509270.0814035986
ISETACtex_num2,0.0,2.0
ISETACtex_num3,0.0,2.0
ISETACtex_num4,0.0,2.0
UDPGtex_num2,0.0,-2.0
UDPGtex_num3,0.0,-2.0
UDPGtex_num4,0.0,-2.0
UDPGALtex_num2,0.0,-2.0
UDPGALtex_num3,0.0,-2.0
UDPGALtex_num4,0.0,-2.0
ACGAM1Ptex_num2,0.0,-2.0
ACGAM1Ptex_num3,0.0,-2.0
ACGAM1Ptex_num4,0.0,-2.0
UACGAMtex_num2,0.0,-2.0
UACGAMtex_num3,0.0,-2.0
UACGAMtex_num4,0.0,-2.0
UDPACGALtex_num2,0.0,-2.0
UDPACGALtex_num3,0.0,-2.0
UDPACGALtex_num4,0.0,-2.0
CYANtex_num2,0.0,0.0
CYANtex_num3,0.0,0.0
CYANtex_num4,0.0,0.0
SO3tex_num2,0.0,0.0
SO3tex_num3,0.0,0.0
SO3tex_num4,0.0,0.0
TCYNTtex_num2,0.0,0.0
TCYNTtex_num3,0.0,0.0
TCYNTtex_num4,0.0,0.0
METSOX1tex_num2,0.0,-2.0
METSOX1tex_num3,0.0,-2.0
METSOX1tex_num4,0.0,-2.0
METSOX2tex_num2,0.0,-2.0
METSOX2tex_num3,0.0,-2.0
METSOX2tex_num4,0.0,-2.0
3UMPtex_num2,0.0,-2.0
3UMPtex_num3,0.0,-2.0
3UMPtex_num4,0.0,-2.0
MSO3tex_num2,0.0,2.0
MSO3tex_num3,0.0,2.0
MSO3tex_num4,0.0,2.0
3PEPTabcpp_num2,0.0,959.5455676051197
3PEPTabcpp_num3,0.0,962.898295343718
4PEPTabcpp_num2,0.0,611.7281323054658
3GMPtex_num2,0.0,-2.0
3GMPtex_num3,0.0,-2.0
3GMPtex_num4,0.0,-2.0
SO4tex_num2,0.0,-2.0
SO4tex_num3,0.0,-2.0
SO4tex_num4,0.0,-2.0
METSOXR1_num2,0.0,-290.68045097452523
METSOXR1_num3,0.0,-325.169287579507
METSOXR1_num4,0.0,250.2491904307699
METSOXR2_num2,0.0,-219.55473430637358
METSOXR2_num3,0.0,-254.24008221221447
METSOXR2_num4,0.0,-27.14831158126981
AMPTASECG_num2,0.0,-108.88209278241175
AMPTASECG_num3,0.0,140.0224026512842
AMPTASECG_num4,0.0,-101.41376936693996
DOPAtex_num2,0.0,2.0
DOPAtex_num3,0.0,2.0
DOPAtex_num4,0.0,2.0
4HOXPACDtex_num2,0.0,-2.0
4HOXPACDtex_num3,0.0,-2.0
4HOXPACDtex_num4,0.0,-2.0
SPMDtex_num2,0.0,0.0
SPMDtex_num3,0.0,0.0
SPMDtex_num4,0.0,0.0
ETHAtex_num2,0.0,2.0
ETHAtex_num3,0.0,2.0
ETHAtex_num4,0.0,2.0
G3PStex_num2,0.0,-2.0
G3PStex_num3,0.0,-2.0
G3PStex_num4,0.0,-2.0
PTHRpp_num2,0.0,-403.7853920650275
FLVR_num2,0.0,6173.640664407803
SUCCtex_num2,0.0,-2.0
SUCCtex_num3,0.0,-2.0
SUCCtex_num4,0.0,-2.0
SUCRtex_num2,0.0,2.0
SUCRtex_num3,0.0,2.0
SUCRtex_num4,0.0,2.0
AGM4PApp_num2,0.0,-61.22369505515235
AGM4PApp_num3,0.0,-52.7912486979676
AGM4PApp_num4,0.0,-113.45837425087666
CD2t3pp_num2,0.0,39.888071803527
GLYC2Ptex_num2,0.0,2.0
GLYC2Ptex_num3,0.0,2.0
GLYC2Ptex_num4,0.0,2.0
PSERtex_num2,0.0,-2.0
PSERtex_num3,0.0,-2.0
PSERtex_num4,0.0,-2.0
TARTRtex_num2,0.0,-2.0
TARTRtex_num3,0.0,-2.0
TARTRtex_num4,0.0,-2.0
R5Ptex_num2,0.0,-2.0
R5Ptex_num3,0.0,-2.0
R5Ptex_num4,0.0,-2.0
THRPtex_num2,0.0,-2.0
THRPtex_num3,0.0,-2.0
THRPtex_num4,0.0,-2.0
TYRPtex_num2,0.0,-2.0
TYRPtex_num3,0.0,-2.0
TYRPtex_num4,0.0,-2.0
R5PPpp_num2,0.0,357.3183383656609
PSP_Lpp_num2,0.0,-374.75986662813693
PAPSR2_num2,0.0,263.1310408067437
PAPSR2_num3,0.0,265.01363566028147
PAPSR2_num4,0.0,320.2901835273732
GRXR_num2,0.0,42.51410692160607
GRXR_num3,0.009101958281460787,-68.952141821861
GRXR_num4,0.0,-64.94124141876637
RNDR1b_num2,0.0,679.7438614419134
RNDR1b_num3,0.0,621.4169098074217
RNDR1b_num4,0.0,685.1395846886235
Kabcpp_num2,0.0,133.40515830660655
RNDR2b_num2,0.0,516.129611533057
RNDR2b_num3,0.0,562.4292215827609
RNDR2b_num4,0.0,514.4014227785683
TAURtex_num2,0.0,2.0
TAURtex_num3,0.0,2.0
TAURtex_num4,0.0,2.0
LEUabcpp_num2,0.0,133.40515830660655
L_LACt2rpp_num2,0.0,-2.0
THRtex_num2,0.0,-2.0
THRtex_num3,0.0,-2.0
THRtex_num4,0.0,-2.0
MALt2_3pp_num2,0.0,115.664215410581
THMDtex_num2,0.0,-2.0
THMDtex_num3,0.0,-2.0
THMDtex_num4,0.0,-2.0
FACOAL80t2pp_num2,0.0,-306.7886326173141
MELIBt2pp_num2,0.0,-2.000000000000057
CITtex_num2,0.0,-2.0
CITtex_num3,0.0,-2.0
CITtex_num4,0.0,-2.0
ACGAtex_num2,0.0,-2.0
ACGAtex_num3,0.0,-2.0
ACGAtex_num4,0.0,-2.0
METDtex_num2,0.0,0.0
METDtex_num3,0.0,0.0
METDtex_num4,0.0,0.0
SUCCt2_3pp_num2,0.0,117.664215410581
MNLptspp_num2,0.0,127.34851685278431
MNLptspp_num3,0.0,127.34851685278431
MN6PP_num2,0.0,407.79580562961337
MN6PP_num3,0.0,361.69498736050355
MN6PP_num4,0.0,402.4517608195732
NH4tpp_num2,0.0,-2.0
METtex_num2,0.0,-2.0
METtex_num3,0.0,-2.0
METtex_num4,0.0,-2.0
F6PP_num2,0.0,496.9725697660765
F6PP_num3,0.0,500.2115879883281
F6PP_num4,0.0,455.1032136425871
F6PP_num5,0.0,496.9098216900636
NO2t2rpp_num2,0.0,2.0
NO3t7pp_num2,0.0,-2.0
FACOAL60t2pp_num2,0.0,2817.329986066477
INSt2pp_num2,0.0,-2.000000000000057
INSt2pp_num3,0.0,-2.000000000000057
PROt2rpp_num2,0.0,1.9999999999999432
MNLtex_num2,0.0,-2.0
MNLtex_num3,0.0,-2.0
MNLtex_num4,0.0,-2.0
PTRCabcpp_num2,0.0,133.40515830660655
PTRCabcpp_num3,0.0,133.40515830660655
GDPDPK_num2,0.0,734.5481967399264
G6Ptex_num2,0.0,-2.0
G6Ptex_num3,0.0,-2.0
G6Ptex_num4,0.0,-2.0
NTD12_num2,0.0,-127.16774389773241
NTD12_num3,0.0,43.11148343484069
NTD12_num4,0.0,-188.278340074217
NAtex_num2,0.0,-2.0
NAtex_num3,0.0,-2.0
NAtex_num4,0.0,-2.0
MOBDabcpp_num2,0.0,-2.000000000000057
MOBDabcpp_num3,0.0,-2.000000000000057
MOBDtex_num2,0.0,-2.0
MOBDtex_num3,0.0,-2.0
MOBDtex_num4,0.0,-2.0
NI2uabcpp_num2,0.0,173.2932301101336
NI2tex_num2,0.0,-2.0
NI2tex_num3,0.0,-2.0
NI2tex_num4,0.0,-2.0
NTD10pp_num2,0.0,-321.4905169331514
NTD1pp_num2,0.0,-85.54641065003125
NTD2pp_num2,0.0,-54.500998275576194
NTD2pp_num3,0.0,-71.3688989969412
NACtex_num2,0.0,-2.0
NACtex_num3,0.0,-2.0
NACtex_num4,0.0,-2.0
NTD3pp_num2,0.0,-90.4729975455839
NTD4pp_num2,0.0,-324.712319678943
NTD4pp_num3,0.0,-122.81444313010115
NTD5pp_num2,0.0,-283.31388574264383
DNTPPA_num2,0.00023271459490550894,-139.67621999817698
NTD6pp_num2,0.0,-85.2846816778083
NTD7pp_num2,0.0,-329.07454660226267
NTD7pp_num3,0.0,-124.44753856653278
NTD9pp_num2,0.0,-298.38716412597114
NTD9pp_num3,0.0,-112.95904308956415
NH4tex_num2,0.0,-2.0
NH4tex_num3,0.0,-2.0
NH4tex_num4,0.0,-2.0
H2O2tex_num2,0.0,2.0
H2O2tex_num3,0.0,2.0
H2O2tex_num4,0.0,2.0
URIH_num2,0.0,2712.6732016653505
URIH_num3,0.0,1986.912020062557
ADEtex_num2,0.0,-2.0
ADEtex_num3,0.0,-2.0
ADEtex_num4,0.0,-2.0
ASO3tex_num2,0.0,0.0
ASO3tex_num3,0.0,0.0
ASO3tex_num4,0.0,0.0
AGMtex_num2,0.0,-2.0
AGMtex_num3,0.0,-2.0
AGMtex_num4,0.0,-2.0
ALAtex_num2,0.0,2.0
ALAtex_num3,0.0,2.0
ALAtex_num4,0.0,2.0
BALAtex_num2,0.0,-2.0
BALAtex_num3,0.0,-2.0
BALAtex_num4,0.0,-2.0
DALAtex_num2,0.0,-2.0
DALAtex_num3,0.0,-2.0
DALAtex_num4,0.0,-2.0
MANGLYCtex_num2,0.0,-2.0
MANGLYCtex_num3,0.0,-2.0
MANGLYCtex_num4,0.0,-2.0
AMPtex_num2,0.0,-2.0
AMPtex_num3,0.0,-2.0
AMPtex_num4,0.0,-2.0
FRUURtex_num2,0.0,-2.0
FRUURtex_num3,0.0,-2.0
FRUURtex_num4,0.0,-2.0
ARBtex_num2,0.0,-2.0
ARBtex_num3,0.0,-2.0
ARBtex_num4,0.0,-2.0
ARGtex_num2,0.0,-2.0
ARGtex_num3,0.0,-2.0
ARGtex_num4,0.0,-2.0
ASCBtex_num2,0.0,-2.0
ASCBtex_num3,0.0,-2.0
ASCBtex_num4,0.0,-2.0
FACOAL100t2pp_num2,0.0,-276.2276538946719
RIBabcpp_num2,0.0,135.4115243447995
RIBabcpp_num3,0.0,135.4115243447995
FACOAL120t2pp_num2,0.0,2028.1752514467003
GLYCAt2rpp_num2,0.0,2.0
GLYCAtex_num2,0.0,-2.0
GLYCAtex_num3,0.0,-2.0
GLYCAtex_num4,0.0,-2.0
FACOAL140t2pp_num2,0.0,15.735581429245485
BUTtex_num2,0.0,-2.0
BUTtex_num3,0.0,-2.0
BUTtex_num4,0.0,-2.0
CHLtex_num2,0.0,2.0
CHLtex_num3,0.0,2.0
CHLtex_num4,0.0,2.0
GLYBabcpp_num2,0.0,217.18130191366066
MMETtex_num2,0.0,-2.0
MMETtex_num3,0.0,-2.0
MMETtex_num4,0.0,-2.0
FE3tex_num2,0.0,-2.0
FE3tex_num3,0.0,-2.0
FE3tex_num4,0.0,-2.0
MG2tex_num2,0.0,-2.0
MG2tex_num3,0.0,-2.0
MG2tex_num4,0.0,-2.0
